id,shapeName,viirs_ntl_annual_v20_avg_masked.2019.mean,viirs_ntl_annual_v20_avg_masked.2014.mean,viirs_ntl_annual_v20_avg_masked.2012.mean,viirs_ntl_annual_v20_avg_masked.2016.mean,viirs_ntl_annual_v20_avg_masked.2015.mean,viirs_ntl_annual_v20_avg_masked.2013.mean,viirs_ntl_annual_v20_avg_masked.2017.mean,viirs_ntl_annual_v20_avg_masked.2020.mean,viirs_ntl_annual_v20_avg_masked.2018.mean,surface_pm25_annual_v5gl03.2015.mean,surface_pm25_annual_v5gl03.2016.mean,surface_pm25_annual_v5gl03.2019.mean,surface_pm25_annual_v5gl03.2018.mean,surface_pm25_annual_v5gl03.2014.mean,surface_pm25_annual_v5gl03.2008.mean,surface_pm25_annual_v5gl03.2002.mean,surface_pm25_annual_v5gl03.2009.mean,surface_pm25_annual_v5gl03.2007.mean,surface_pm25_annual_v5gl03.2000.mean,surface_pm25_annual_v5gl03.2006.mean,surface_pm25_annual_v5gl03.2013.mean,surface_pm25_annual_v5gl03.1998.mean,surface_pm25_annual_v5gl03.2012.mean,surface_pm25_annual_v5gl03.2004.mean,surface_pm25_annual_v5gl03.2005.mean,surface_pm25_annual_v5gl03.2011.mean,surface_pm25_annual_v5gl03.1999.mean,surface_pm25_annual_v5gl03.2010.mean,surface_pm25_annual_v5gl03.2003.mean,surface_pm25_annual_v5gl03.2017.mean,surface_pm25_annual_v5gl03.2021.mean,surface_pm25_annual_v5gl03.2001.mean,surface_pm25_annual_v5gl03.2020.mean,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,op_0,op_1,op_2,op_3,op_4,op_5,op_6,tec_0,tec_1,tec_2,tec_3,tec_4,tec_5,tec_6,ent_0,ent_1,ent_2,ent_3,ent_4,ent_5,ent_6
102,Pepillo Salcedo,0.566494643,0.262344717,0.1120505,0.307772672,0.259248143,0.177962505,0.451901389,0.595647904,0.51957614,11.37424631,10.62647312,11.06782259,12.0054102,10.98892198,9.817442354,11.92472873,9.723593917,11.76567693,11.29965732,11.09933652,10.16374696,12.65527134,10.37363868,9.841847689,12.47299464,10.12690417,11.58326558,11.08995047,12.58237986,12.11314331,12.31057431,11.89985004,11.34092558,8895.244141,192.5799866,8859.196289,192.5799866,8996.107422,192.5799866,9079.198242,192.5799866,8908.104492,192.5799866,9050.355469,192.5799866,8997.168945,192.5799866,8861.8125,192.5799866,8959.427734,192.5799866,9221.546875,192.5799866,9068.871094,192.5799866,8891.048828,192.5799866,9102.467773,192.5799866,9402.373047,192.5799866,9227.265625,192.5799866,9215.949219,192.5799866,9262.888672,192.5799866,9354.69043,192.5799866,9409.137695,192.5799866,9406.384766,192.5799866,9524.683594,192.5799866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,La Vega,2.83874091,1.288414146,1.022724237,1.640970054,1.580754067,1.200012642,2.149893478,2.735027833,2.461354773,14.09837418,14.779008,13.80894976,14.8948608,13.92044425,12.35748895,14.66749288,12.02268416,14.06719025,12.41909816,13.3057088,13.0077717,11.45825737,12.8746707,12.47515161,15.29153153,13.08077189,10.96279761,14.21664279,15.32157352,16.11179834,14.81501734,15.31242753,14.09730586,215906.5313,810.5800171,218805.8125,810.5800171,225255.5781,810.5800171,221937.4063,810.5800171,231328.25,810.5800171,228235.8438,810.5800171,234739.0938,810.5800171,241178.8438,810.5800171,237640.0938,810.5800171,244779.625,810.5800171,247943.375,810.5800171,251752.9531,810.5800171,255532.2031,810.5800171,259130.6719,810.5800171,263001.6563,810.5800171,266886.8125,810.5800171,270864.3125,810.5800171,274784.375,810.5800171,278708.0313,810.5800171,282744.1563,810.5800171,286818.6563,810.5800171,41049789.56,40072679.2,41397804.18,44183592.2,44213754.4,49863556.7,48503969.15,1466.29,1584.76,1727.62,1894.85,1942,2176.73,2221.09,3190.84,3356.29,3686.81,3737.21,4189.4,4754.71,4671.84,23,21,19,18,16,17,17
104,San José De Ocoa,0.195223111,0.144445014,0.187560036,0.136595292,0.136071434,0.141650074,0.161490797,0.209297665,0.172379847,15.40559704,15.74102816,14.02064197,15.46759741,15.25079924,13.19468014,13.66183739,12.78757353,13.71882361,11.66984928,13.24920265,14.36838424,10.37918391,13.82961293,12.21140297,13.68238684,13.90109839,10.14123162,14.4917467,14.44215241,16.07632431,15.31237584,13.33962887,14.72134994,33493.67969,610.9299927,34131.81641,610.9299927,35417.76172,610.9299927,34725.97656,610.9299927,36551.82422,610.9299927,35665.20703,610.9299927,36913.31641,610.9299927,38319.54297,610.9299927,37603.42188,610.9299927,39200.60938,610.9299927,39209.26172,610.9299927,40571.44141,610.9299927,40556.30078,610.9299927,41499.11719,610.9299927,41644.67188,610.9299927,42379.05469,610.9299927,43387.98828,610.9299927,44109.96875,610.9299927,44803.45313,610.9299927,45536.05469,610.9299927,46179.73828,610.9299927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Rancho Arriba,0.098551734,0.032821782,0.033374823,0.053210855,0.054535546,0.030704671,0.09086621,0.104253626,0.08512958,16.10936628,16.59424896,15.04602953,16.43739005,16.0869905,13.84795741,15.01724611,13.56688361,14.61728092,12.46417405,13.9467422,15.26413986,10.6505351,14.54142894,13.27748946,14.90000298,14.84115368,10.52424238,15.47591685,15.59943888,17.41417738,16.56075031,14.98827796,15.82199759,11484.91797,258.9199829,11322.8584,258.9199829,11052.66211,258.9199829,11190.25293,258.9199829,10767.90527,258.9199829,10936.18359,258.9199829,10619.9834,258.9199829,10284.82227,258.9199829,10460.30664,258.9199829,10118.78906,258.9199829,10072.33984,258.9199829,9870.131836,258.9199829,9775.987305,258.9199829,9626.195313,258.9199829,9503.630859,258.9199829,9389.005859,258.9199829,9272.611328,258.9199829,9146.615234,258.9199829,9010.361328,258.9199829,8900.951172,258.9199829,8768.592773,258.9199829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Juan De Herrera,0.821199409,0.53841749,0.430326019,0.634608555,0.602730314,0.519916556,0.792081264,0.851741417,0.811984819,14.80283706,15.85292315,13.54354558,15.15772673,15.00419261,13.69469668,14.07875046,12.88370268,13.96233444,11.77019026,13.87097508,14.55989986,10.54736518,14.2556313,13.25701409,16.88661876,15.11407949,10.42956613,15.50323899,15.87220085,16.36847898,15.76703804,13.57574608,16.15506361,16967.9082,118.3100052,17333.36719,118.3100052,17298.58789,118.3100052,16731.73828,118.3100052,17617.87109,118.3100052,17278.54492,118.3100052,17445.49609,118.3100052,17405.99805,118.3100052,17447.75586,118.3100052,17666.10352,118.3100052,17129.84766,118.3100052,17454.00195,118.3100052,17260.25586,118.3100052,17295.66992,118.3100052,17698.94141,118.3100052,17872.39063,118.3100052,17963.41016,118.3100052,18039.71484,118.3100052,18135.0625,118.3100052,18148.48633,118.3100052,18108.26758,118.3100052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,San Ignacio De Sabaneta,0.327408959,0.121435284,0.104889407,0.172437432,0.150218155,0.124330951,0.25852949,0.407397361,0.284294812,12.19082969,12.20794293,11.50100915,13.01379517,12.21428148,11.00187165,12.45820376,10.60146197,12.61167711,10.75161367,12.10883546,11.43258571,10.53872119,11.74388129,10.96313583,15.03005518,11.83877906,9.802268754,12.68319938,13.61849389,13.44910895,12.89358123,12.30915686,12.49497392,36958.22656,1005.159973,36644.19922,1005.159973,36230.83594,1005.159973,36688.01563,1005.159973,35929.87109,1005.159973,36101.48047,1005.159973,35734.71094,1005.159973,35292.50391,1005.159973,35632.83594,1005.159973,35329.58594,1005.159973,35067.5625,1005.159973,35234.85938,1005.159973,34957.45703,1005.159973,34846.64453,1005.159973,34637.21875,1005.159973,34456.38281,1005.159973,34340.88281,1005.159973,34200.64453,1005.159973,34065.29688,1005.159973,33947.87109,1005.159973,33832.23438,1005.159973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Villa González,2.631584914,2.06736935,0.68503344,2.001495205,2.158008298,0.958762552,2.31272514,2.501806454,2.546693589,11.36155014,11.24380038,11.16699231,11.84296155,11.0664831,9.893934549,11.83648087,9.542783687,12.12349963,11.22482154,11.29879666,10.09414256,11.50480357,10.3537472,9.804303147,13.13785043,10.21338179,10.43367498,11.78215624,12.52137646,12.53638509,11.29646042,12.30809471,10.55948647,27757.16211,128.0800018,28426.53125,128.0800018,29631.66797,128.0800018,28867.14453,128.0800018,31399.60938,128.0800018,30515.02148,128.0800018,32213.83789,128.0800018,34355.5625,128.0800018,33038.15625,128.0800018,35350.66406,128.0800018,36333.44531,128.0800018,37436.74219,128.0800018,38071.75391,128.0800018,39468.64063,128.0800018,41356.51172,128.0800018,42604.01953,128.0800018,43957.94141,128.0800018,45400.02734,128.0800018,46713.08203,128.0800018,48262.35156,128.0800018,49835.32031,128.0800018,119478682.2,117699515.1,84140074.65,118008966.3,100467255.4,132999570.6,153268700.1,4089.04,4533.29,4868.98,5228.49,5319.04,5293.81,5443.4,7363.71,6997.1,7078.61,8500.36,8404.13,9406.67,10067.96,29,34,30,31,32,33,32
109,Vallejuelo,0.295076787,0.159190964,0.066607125,0.353306356,0.204142383,0.125884041,0.364987885,0.296301643,0.274580474,15.58933175,15.56002907,14.46353639,15.42796255,14.77984922,13.37303167,14.27219149,12.83447512,13.82440658,11.87556653,13.78446916,14.79910038,9.991609933,14.15821771,12.76552648,15.12193878,14.69527163,9.650081041,14.93004809,15.19315575,16.40572243,16.28983479,13.32190247,16.765749,12498.75684,278.8900146,12645.96387,278.8900146,12589.95996,278.8900146,12617.73242,278.8900146,12813.82813,278.8900146,12745.34375,278.8900146,12818.32031,278.8900146,12822.70801,278.8900146,12872.98438,278.8900146,12802.11328,278.8900146,12916.30664,278.8900146,12832.74902,278.8900146,12939.00391,278.8900146,12999.11133,278.8900146,13127.96289,278.8900146,13206.45898,278.8900146,13429.14648,278.8900146,13500.21484,278.8900146,13578.4082,278.8900146,13635.90918,278.8900146,13725.00195,278.8900146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Villa Isabela,0.443838794,0.089559254,0.078737079,0.18489096,0.132873067,0.098706876,0.368600481,0.480039117,0.375186534,9.65672447,9.212889528,9.531883858,9.985160099,9.390788,8.6720555,10.63388379,8.698924751,10.93668215,11.19990663,10.05868881,8.588252485,12.49748794,9.240152172,8.82716368,11.33978034,8.855428618,11.81219055,10.29574778,11.41520999,9.822541957,9.275430369,10.81592965,8.282038476,13507.58984,269.6600037,13679.38477,269.6600037,14259.65137,269.6600037,13999.29883,269.6600037,14851.61523,269.6600037,14596.39746,269.6600037,15234.97852,269.6600037,15793.87891,269.6600037,15556.97461,269.6600037,16248.875,269.6600037,16554.32422,269.6600037,16686.24219,269.6600037,17085.23438,269.6600037,17269.57031,269.6600037,17597.44336,269.6600037,17967.75781,269.6600037,18391.28125,269.6600037,18792.23242,269.6600037,19224.50586,269.6600037,19634.19141,269.6600037,20074.33203,269.6600037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Villa Tapia,1.572614528,0.713747253,0.555450922,0.612152221,0.51066612,0.676231461,1.272997023,1.626747163,1.454870014,12.61783985,13.1542488,12.7183723,13.40960392,12.35855187,11.01195088,13.93679519,10.63077179,13.18678755,12.09107887,12.61960495,11.47229303,10.80502727,11.30713715,11.55515833,14.09587398,11.33419078,10.09677471,12.87355942,14.47780018,14.34627718,13.12987959,14.32979242,12.26951374,25215.18359,117.1600037,25251.81055,117.1600037,25155.11719,117.1600037,25261.63672,117.1600037,25091.31641,117.1600037,25262.41016,117.1600037,25095.8125,117.1600037,24810.48438,117.1600037,24839.26172,117.1600037,24637.42578,117.1600037,24749.05859,117.1600037,24783.95313,117.1600037,24790.61719,117.1600037,24646.44922,117.1600037,24480.67578,117.1600037,24067.72656,117.1600037,24121.74219,117.1600037,23997.68945,117.1600037,23968.72852,117.1600037,23885.47852,117.1600037,23846.06641,117.1600037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Yaguate,2.079506417,1.029498595,0.819477343,1.485164073,1.216364449,1.010951728,1.693025003,2.538067033,1.755008394,13.35307649,13.33028936,12.56292757,13.5356435,12.8129028,11.35612082,13.13007171,10.89264074,12.33602501,11.85987313,12.32111645,12.37532234,11.95407886,11.82774667,11.27100187,12.04200174,11.5642332,12.45240264,12.45798487,13.25224224,13.921407,13.35020714,12.2200085,12.01948474,36802.94531,155.3300018,37177.10938,155.3300018,38325.33594,155.3300018,37786.91406,155.3300018,38558.0625,155.3300018,38207.75781,155.3300018,38371.14844,155.3300018,39042.78125,155.3300018,39030.43359,155.3300018,39608.61719,155.3300018,40158.70703,155.3300018,40655,155.3300018,41376.58594,155.3300018,41474.74219,155.3300018,41823.78906,155.3300018,43152.26563,155.3300018,44015.92969,155.3300018,44462.0625,155.3300018,44891.78516,155.3300018,45469.33594,155.3300018,46039.0625,155.3300018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Altamira,0.295870716,0.173142411,0.138680802,0.221104258,0.214314239,0.173710604,0.242983869,0.375813852,0.274525204,10.45998334,10.26680572,10.31735916,10.79848571,10.15324043,9.181565278,11.15427699,8.903712954,11.44551386,11.08155258,10.62502594,9.367681111,11.49967075,9.742354578,9.242681128,12.21258319,9.311952083,10.85258556,10.99743333,11.95669673,11.13485077,10.25678357,11.58973536,9.290134623,23680.34375,224.8600159,23160.33203,224.8600159,22198.92188,224.8600159,22733.14063,224.8600159,21075.80664,224.8600159,21646.43359,224.8600159,20608.19141,224.8600159,19573.70313,224.8600159,20040.80469,224.8600159,19136.65625,224.8600159,18745.64258,224.8600159,18272.98047,224.8600159,18037.99805,224.8600159,17608.25391,224.8600159,17116.38086,224.8600159,16677.21094,224.8600159,16263.53613,224.8600159,15876.3623,224.8600159,15516.89355,224.8600159,15141.71875,224.8600159,14799.28906,224.8600159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,El Seibo,0.160077635,0.116185514,0.095305501,0.131377497,0.139069159,0.110684963,0.154553109,0.184473314,0.156115931,9.499738545,9.571026766,10.019168,10.32383121,9.197716807,8.284648738,10.65683934,8.341413453,10.49774753,9.878057358,10.04807427,8.398979182,8.509163189,8.921456928,8.553465312,10.02415741,8.079361335,9.258480173,9.981629621,10.78282683,10.43520012,9.902667315,11.03950632,9.198208392,63019.86719,1675.77002,63419.25,1675.77002,64035.5625,1675.77002,63780.05859,1675.77002,64699.25781,1675.77002,64400.70313,1675.77002,65133.5,1675.77002,65889.6875,1675.77002,65408.77734,1675.77002,66170.41406,1675.77002,66601.22656,1675.77002,66987.39063,1675.77002,67511.875,1675.77002,67870.0625,1675.77002,68222.1875,1675.77002,68641.72656,1675.77002,69063.13281,1675.77002,69462.60938,1675.77002,69842.59375,1675.77002,70256.78906,1675.77002,70637.375,1675.77002,180000,165428,350000,407571.3333,500000,500000,750000,1450,1475,1567.62,1671.34,1707.5,1937.85,1919,4500,4800,3811.5,3811.5,3722.5,2875,3700,1,1,2,2,2,2,2
115,Jánico,0.146810201,0.062027504,0.086755435,0.059349044,0.062600779,0.093104069,0.108231349,0.180488003,0.12529931,13.72488733,14.71618793,12.89065989,14.51341909,13.78515276,12.88249662,13.94192081,12.26489199,14.12594675,11.38965226,13.23516007,13.14525064,11.33234112,13.49427107,12.37866703,15.81164674,14.01864906,10.82594842,14.7203367,15.20749999,15.7785289,14.4093393,14.37346238,14.09492984,16735.05859,508.9200134,16642.71289,508.9200134,16641.61133,508.9200134,16633.22461,508.9200134,16420.33008,508.9200134,16649.32422,508.9200134,16341.27734,508.9200134,16464.4082,508.9200134,16419.21875,508.9200134,16492.54688,508.9200134,16615.86719,508.9200134,16534.07617,508.9200134,16587.17578,508.9200134,16453.51953,508.9200134,16434.18359,508.9200134,16462.9707,508.9200134,16485.59961,508.9200134,16564.79492,508.9200134,16645.28516,508.9200134,16749.80859,508.9200134,16844.00391,508.9200134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Salcedo,1.095455724,0.637885371,0.428229881,0.784223794,0.849041696,0.534933747,0.849971692,1.079061969,0.972744769,11.50409035,11.6823664,11.70983971,12.21758341,11.21968197,9.873174222,12.79430637,9.630438614,12.2651923,12.15133037,11.48298075,10.47877391,10.90558831,10.28214784,10.25184571,12.73826487,10.24100711,10.17353716,11.8933326,13.33311622,12.73451809,11.53967828,13.39580756,10.67744015,40064.23438,225.2600098,39902.99219,225.2600098,39760.97656,225.2600098,39874.46094,225.2600098,39669.23047,225.2600098,39720.90625,225.2600098,39615.88281,225.2600098,39520.54688,225.2600098,39647.44141,225.2600098,39390.25391,225.2600098,39317.60156,225.2600098,39169.91406,225.2600098,39170.70313,225.2600098,39066.36719,225.2600098,38995.80469,225.2600098,39095.01563,225.2600098,38985.02344,225.2600098,38935.61328,225.2600098,38838.14844,225.2600098,38799.09766,225.2600098,38675.60938,225.2600098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Restauración,0.033444609,0.010951007,0.010943498,0.017422436,0.012866918,0.015758099,0.028534643,0.036867095,0.027433633,13.64063745,13.15095805,12.57544933,14.07425963,13.37104373,11.7188554,12.66138731,11.4737282,13.00639941,10.27503944,12.52418988,12.72619229,10.02148103,12.60845584,11.45397972,14.62306385,12.58831018,9.411036587,13.25185843,13.79528046,14.5127618,14.28017577,11.93404031,13.81114163,8287.77832,350.1900024,8299.419922,350.1900024,8487.101563,350.1900024,8435.302734,350.1900024,8689.750977,350.1900024,8639.548828,350.1900024,8755.605469,350.1900024,8961.208008,350.1900024,8856.515625,350.1900024,9055.976563,350.1900024,9120.257813,350.1900024,9222.748047,350.1900024,9283.578125,350.1900024,9559.168945,350.1900024,9648.431641,350.1900024,9724.457031,350.1900024,9822.443359,350.1900024,10053.39258,350.1900024,10121.49707,350.1900024,10215.5918,350.1900024,10517.88672,350.1900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,San Gregorio de Nigua,3.044780076,2.381032488,2.172755081,2.437153956,2.468916361,2.469410602,2.603828304,3.781950226,2.626046883,13.24370436,13.4512132,13.06614489,13.77679214,12.97300741,11.79179975,13.4336781,11.39708854,13.01112648,11.54391945,13.01484502,12.51485556,11.79080566,12.01051953,11.50501131,12.51175126,11.80484285,12.37625435,13.13615623,13.46001983,14.29600239,13.64787537,12.28214002,12.44157345,34965.85156,65.41999817,35887.1875,65.41999817,37171.85156,65.41999817,36362.17969,65.41999817,38411.06641,65.41999817,37826.90625,65.41999817,38423.64063,65.41999817,39201.14453,65.41999817,38324.23438,65.41999817,40310.19141,65.41999817,40714.98047,65.41999817,41267.44141,65.41999817,41151.08594,65.41999817,41378.83203,65.41999817,41875.0625,65.41999817,42733.32031,65.41999817,42521.83594,65.41999817,42514.04688,65.41999817,43261.48047,65.41999817,43968.05469,65.41999817,44643.25,65.41999817,284012128.3,368898706.8,418180819.3,414699035.5,526542184.3,405229746.1,485330628.5,3470.58,4034.15,3723.4,4362.28,4446.76,4772.85,5061.04,8174.49,8727.55,7524.28,7385.88,8333.7,9530.9,9861.55,45,48,47,47,50,48,46
119,Cayetano Germosén,2.451348103,1.056609211,1.002385885,1.16582367,1.294766896,1.134563785,1.711112936,2.578900632,2.42462028,12.28644559,12.75598737,12.04910568,12.84793127,11.92780533,10.78797659,13.45255086,10.35294093,12.9131631,11.8954991,12.20825239,11.09294437,11.02770204,10.91247042,11.23064826,13.78364637,11.15484206,10.15977957,12.54898583,14.26994644,13.79161307,12.57514724,14.01213774,11.73817137,7034.115234,24.04000092,7086.183594,24.04000092,7080.39502,24.04000092,7051.511719,24.04000092,7069.782227,24.04000092,7153.725586,24.04000092,7094.838867,24.04000092,7135.66748,24.04000092,7076.624512,24.04000092,7077.370117,24.04000092,7197.646484,24.04000092,7113.737305,24.04000092,7146.219238,24.04000092,7154.197266,24.04000092,7164.408203,24.04000092,7166.312988,24.04000092,7095.510742,24.04000092,7128.266602,24.04000092,7149.899902,24.04000092,7161.662109,24.04000092,7234.348633,24.04000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Galván,0.193131358,0.148458267,0.105598043,0.187828381,0.180852032,0.129096098,0.233345228,0.210427103,0.215716507,16.8121172,16.14640188,15.46549521,16.35729955,15.82811707,14.40901384,15.76638093,13.90165055,14.93001956,14.02540678,14.82385566,15.71873297,10.28904625,14.89123574,14.01605555,15.40099179,15.64965875,10.01485218,16.02839383,15.93907458,17.42689416,17.50847395,14.68688005,17.49895944,14171.34277,354.2199707,14440.63477,354.2199707,14710.83691,354.2199707,14507.22656,354.2199707,15365.10547,354.2199707,15000.93359,354.2199707,15533.48828,354.2199707,15976.09961,354.2199707,15721.96875,354.2199707,15777.41211,354.2199707,16228.74023,354.2199707,16208.58691,354.2199707,16784.00391,354.2199707,16973.30273,354.2199707,17263.20508,354.2199707,17572.64844,354.2199707,17682.44922,354.2199707,17974.81055,354.2199707,18292.02734,354.2199707,18536.6875,354.2199707,18934.80859,354.2199707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Gaspar Hernández,0.336109065,0.161555897,0.113983091,0.232149991,0.236015952,0.155497209,0.266574073,0.323698071,0.274519639,9.4015613,9.400881399,9.810121176,10.08078815,9.122854476,8.100637973,11.06730092,7.900601682,10.31073754,11.559084,9.749130209,8.515478505,11.12959049,8.686509181,8.71734653,10.54999371,8.222509263,10.84983506,9.9195963,11.48136729,10.08263525,9.162421103,11.63458385,8.397582894,25723.62891,467.9100037,26362.27734,467.9100037,28073.35547,467.9100037,27382.64258,467.9100037,29979.33984,467.9100037,29022.82422,467.9100037,30977.99609,467.9100037,33423.73047,467.9100037,32163.37891,467.9100037,35171.82813,467.9100037,36527.14063,467.9100037,38231.85156,467.9100037,39806.67578,467.9100037,41752.64844,467.9100037,43798.63281,467.9100037,46012.3125,467.9100037,48560.67188,467.9100037,51197.28906,467.9100037,54033.39453,467.9100037,57140.82031,467.9100037,60474.35547,467.9100037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Guayabal,0.025491177,0.015156145,0.019548378,0.013691389,0.013425908,0.019137282,0.013119671,0.031156839,0.022990964,14.71248199,15.66603536,13.61053926,15.25351154,14.92805794,13.89380944,13.20025284,13.22334719,14.16674288,10.81084826,13.56879041,14.19107743,10.07742041,13.96309931,12.58437497,14.66792789,14.8362585,10.24291371,15.11587253,14.82611282,16.31273187,15.03892075,13.32646912,14.96580294,3103.818604,297.2900085,3306.560791,297.2900085,3676.687744,297.2900085,3496.388428,297.2900085,4155.895508,297.2900085,3910.185059,297.2900085,4452.208008,297.2900085,4893.999023,297.2900085,4628.63623,297.2900085,5149.389648,297.2900085,5524.345703,297.2900085,5837.688965,297.2900085,6316.564941,297.2900085,6784.13623,297.2900085,6990.979004,297.2900085,7610.403809,297.2900085,8064.870117,297.2900085,8594.481445,297.2900085,9169.888672,297.2900085,9754.205078,297.2900085,10448.87598,297.2900085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Jaquimeyes,0.095527629,0.080395395,0.044745862,0.085755543,0.092892046,0.071114,0.091755644,0.097915622,0.074898955,15.52204296,14.98761166,14.2182087,15.25766161,14.77075904,13.28266056,14.17381352,12.64528634,13.57145023,12.96228509,13.75587237,14.29896271,11.72841079,13.77646098,12.36977848,13.42463289,14.02392262,12.31887508,14.72935252,14.46803684,16.04148951,15.91963165,13.08449756,14.81474764,3.40E+36,145.1900024,4640.753418,145.1699982,4699.53125,145.1699982,4676.729004,145.1699982,4827.865234,145.1699982,4792.555176,145.1699982,4869.101563,145.1699982,5074.937012,145.1699982,4944.304199,145.1699982,5166.386719,145.1699982,5197.900391,145.1699982,5297.663086,145.1699982,5448.185059,145.1699982,5677.226074,145.1699982,5684.137207,145.1699982,5817.217773,145.1699982,5844.458984,145.1699982,5971.770508,145.1699982,6067.26123,145.1699982,6172.597168,145.1699982,6288.423828,145.1699982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Laguna Salada,0.61448542,0.324737178,0.264081352,0.386798071,0.386629252,0.296228326,0.549908869,0.657010717,0.514510153,11.0665374,10.65978361,11.13327801,11.74902345,10.85239406,9.82060006,11.96280831,9.702131932,12.2553302,11.51810415,11.33019543,10.04592238,12.12250989,10.39188876,9.905363279,13.23987006,10.14996025,10.99911286,11.50282168,12.67673078,11.90325475,11.34271362,11.9089347,10.36165755,18951.5332,235.3499908,19717.44922,235.3499908,20687.5625,235.3499908,20268.89063,235.3499908,22042.75391,235.3499908,21382.62305,235.3499908,22896.08789,235.3499908,24523.89648,235.3499908,23659.80273,235.3499908,25289.35352,235.3499908,26410.92969,235.3499908,27409.46484,235.3499908,28622.91797,235.3499908,29751.24219,235.3499908,30980.58594,235.3499908,32149.35352,235.3499908,33453.45313,235.3499908,34864.99219,235.3499908,36451.94531,235.3499908,38044.42188,235.3499908,39816.14063,235.3499908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
